,User_Age,Income,Child_Count,Day_Cnt,Recency,Marital_Status_Joined,Education_Graduate,Education_Postgraduate,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Spent,Purchases_Z1,Purchases_Z2,Purchases_Z3
667,55,42720.0,1,84.0,9,0,1,0,392,5,91,28,26,112,0,0,0,0,0,0,1,654,-0.16084633119458938,3.209311276742824,0.9230496694156618
668,33,33622.0,1,269.0,22,1,1,0,39,1,22,3,4,12,0,0,0,0,0,0,0,81,1.4543337193123578,0.21893332149064582,0.21319171049741328
669,26,41452.0,0,244.0,86,1,1,0,13,0,3,0,0,0,0,0,0,0,0,0,0,16,1.9324251808549717,-0.7761679300650492,-0.1602226384246622
670,36,40760.0,1,415.0,64,0,0,1,70,0,17,0,0,6,0,0,0,0,0,0,0,93,1.2419432065106102,-0.4144170804170598,0.16593840023144257
671,62,74250.0,0,38.0,90,1,0,1,680,11,392,75,0,0,0,0,0,0,0,0,0,1158,-1.7605227496986544,-1.9496029308206373,1.6316963451004682
672,59,51124.0,1,428.0,79,0,0,1,26,1,11,0,1,4,0,0,0,0,0,0,0,43,1.0273804536002131,-1.17770125511648,0.6407648043178995
673,49,36283.0,1,301.0,42,1,1,0,6,5,5,8,0,5,0,0,0,0,0,0,0,29,1.2130345362543449,-0.9743505970832284,0.5141681852215909
674,58,20587.0,1,399.0,39,0,1,0,2,3,6,4,1,9,0,0,0,0,0,0,0,25,1.7432603540691252,-0.7942983668579268,-0.039471601429614395
675,35,30467.0,1,361.0,8,1,1,0,1,3,8,2,5,5,0,0,0,0,0,0,0,24,1.9324251808549717,-0.7761679300650492,-0.1602226384246622
676,63,31590.0,0,199.0,40,1,1,0,6,2,15,6,6,3,0,0,0,0,0,0,0,38,1.9455914276499164,-0.5354467146452806,-0.3268865346238063
677,49,20425.0,2,431.0,5,1,0,0,4,12,5,3,16,17,0,0,0,0,0,0,0,57,1.6167621159505885,-0.19293598559093042,-0.08140925585991395
678,42,17144.0,2,442.0,96,1,0,1,18,2,19,0,2,6,0,0,0,0,0,0,0,47,1.3212179294881186,1.1392934582733072,0.6667406136251597
679,57,42564.0,1,568.0,28,0,0,1,324,48,186,39,18,198,1,0,0,0,0,0,1,813,-0.6417452503761512,1.882836625802972,1.320054401667969
680,61,43783.0,2,480.0,22,1,0,1,327,9,125,25,4,139,1,0,0,0,0,0,0,629,-0.16077747457812913,2.3305945502917265,0.09874045049871348
681,49,40780.0,1,303.0,30,0,1,0,229,27,71,13,3,34,0,0,0,0,0,0,0,377,0.7078753198657838,1.8761866948085606,-0.703587443305723
682,59,82017.0,2,193.0,58,1,0,1,184,23,446,30,23,23,0,1,1,1,0,0,1,729,-1.2278823919196182,-0.9931396309000636,-0.10772211564741944
683,43,16813.0,1,290.0,49,0,1,0,4,8,11,12,2,13,1,0,0,0,0,0,0,50,1.6067026767296324,-0.5674347352859898,-0.41607749932007654
684,40,51267.0,0,85.0,37,1,1,0,183,2,64,7,2,12,0,0,0,0,0,0,0,270,0.014213926088040297,0.13772198148637646,1.0340480613362315
685,38,46524.0,2,76.0,70,0,1,0,31,19,35,26,14,52,0,0,0,0,0,0,0,177,0.4932399550959921,-1.1210905771363233,0.6813812871072766
686,44,45183.0,1,49.0,33,0,0,1,219,3,60,12,9,12,0,1,0,0,0,0,0,315,0.4211171699747323,-0.09335766774771402,-0.8871707383215277
687,42,70421.0,1,102.0,98,1,0,1,479,28,136,75,14,35,0,0,0,0,0,0,0,767,-1.0421556974060922,1.4442041243786514,-1.1444610610702706
688,42,60161.0,1,376.0,17,0,0,0,584,44,212,46,8,177,0,0,0,0,0,0,0,1071,-1.1857348630090137,2.0415081984313366,-1.5327581231632543
689,28,73926.0,1,608.0,54,1,1,0,627,91,597,159,91,15,0,0,0,0,0,0,0,1580,-2.247066983613421,-0.4497039853345616,-0.5296916670554355
690,54,19329.0,2,134.0,39,1,1,0,24,1,16,12,2,5,0,0,0,0,0,0,0,60,1.5060063012933729,0.7276386969224651,-0.30491279908121743
691,46,61872.0,1,543.0,81,1,0,1,330,5,159,36,27,16,0,0,0,0,0,0,0,573,-1.0181369124007074,0.44043641163210995,0.7787424061273593
692,36,46984.0,1,31.0,71,0,1,0,19,1,10,2,1,8,0,0,0,0,0,0,0,41,1.3886291796875208,-1.145498688745036,0.052903322665119545
693,38,34838.0,1,659.0,62,1,1,0,28,23,29,29,14,47,0,0,0,0,0,0,0,170,1.0795148098723797,-0.0025477733354836115,0.46053936658876987
694,57,48192.0,0,599.0,76,1,1,0,1039,43,204,153,58,29,0,1,0,1,1,0,1,1526,-1.253233499193779,0.576204944273014,0.7320651705388054
695,64,49681.0,0,345.0,66,1,0,1,411,0,26,0,0,21,0,0,0,0,0,0,0,458,0.011710361281058351,2.293223992905209,0.1388077276015487
696,36,56850.0,2,243.0,83,1,0,1,34,1,19,2,7,0,0,0,0,0,0,0,0,63,0.6425021049392785,-1.773681099637669,0.5534442169490938
697,53,55267.0,1,450.0,28,1,1,0,161,28,136,32,3,45,0,0,0,0,0,0,0,405,-0.5330928192111252,-0.04638855595323573,1.2413284403247529
698,52,59666.0,0,525.0,87,1,1,0,623,53,178,23,17,133,0,1,0,0,0,0,0,1027,0.45870989357572145,2.2048629716569907,1.2907134470279296
699,49,26872.0,1,614.0,0,1,1,0,3,10,8,3,16,32,0,0,0,0,0,0,0,72,1.5576062714149936,-0.9976490248911788,0.0871250176666945
700,41,21359.0,0,484.0,1,0,1,0,12,2,17,6,1,10,0,0,0,0,0,0,1,48,1.8024161986047205,0.010414672442321297,-0.2080058749562225
701,44,52750.0,1,198.0,72,1,0,1,393,0,239,90,69,69,0,0,0,0,0,0,0,860,-1.7187471825824852,1.306405238036138,1.594544420240249
702,63,65968.0,2,526.0,12,1,0,1,376,9,83,19,4,4,0,0,0,0,0,0,0,495,-1.0321688700445297,-0.4152902231717524,0.10034950871643435
703,70,30772.0,0,236.0,89,1,1,0,7,2,4,2,1,4,0,0,0,0,0,0,0,20,1.7467710982008398,-0.979518588098301,-0.03362601932835367
704,38,65685.0,2,237.0,54,1,1,0,642,14,49,0,7,57,0,0,0,0,0,0,0,769,-1.2505048351685133,0.4133648811286506,-1.6722989363024277
705,43,25804.0,1,98.0,34,1,0,0,8,7,9,13,6,12,0,0,0,0,0,0,0,55,1.8024161986047205,0.010414672442321297,-0.2080058749562225
706,57,76412.0,1,251.0,15,0,0,1,840,53,804,23,71,17,0,0,1,1,0,0,1,1808,-1.2147161451246735,-0.7524184154802945,-0.2743860118465635
707,42,22063.0,2,464.0,43,1,1,0,7,10,13,3,11,11,0,0,0,0,0,0,0,55,1.6167621159505885,-0.19293598559093042,-0.08140925585991395
708,42,57091.0,1,449.0,0,0,1,0,464,5,64,7,0,37,0,0,0,0,1,0,1,577,-0.7882246537036803,-0.022231945222345877,-1.039838177516551
709,33,22419.0,0,256.0,74,1,1,0,30,3,47,19,21,42,0,0,0,0,0,0,0,162,1.4332802734051069,-0.26635287083246817,-0.4768923511160324
710,59,93404.0,1,510.0,97,1,1,0,1279,15,287,20,0,15,0,1,1,0,0,0,0,1616,-0.34433192898300524,0.02318456780472558,0.6133996815691375
711,28,37859.0,0,218.0,75,0,1,0,22,1,8,2,1,2,0,0,0,0,0,0,0,36,1.955650866870873,-0.1609479649502212,0.007781708836356545
712,44,80995.0,1,48.0,83,0,0,1,860,28,409,73,56,56,0,0,0,0,0,0,0,1482,-1.74463885776148,-0.27511425877987283,-0.2843210889340267
713,38,16529.0,2,109.0,23,1,1,0,3,0,5,13,0,1,0,0,0,0,0,0,0,22,1.5742832623416525,-0.9421480307117842,-0.07369329643118884
714,60,55412.0,0,582.0,65,0,0,1,10,5,28,11,1,8,0,0,0,0,0,0,0,63,1.2353945114213682,-0.9741360513524931,-0.16288426112745943
715,42,48789.0,1,92.0,94,0,1,0,351,16,156,7,5,145,0,0,0,0,0,0,0,680,-0.6385007295692425,-0.008374361374513922,-0.8298961758252329
716,36,56575.0,1,301.0,42,1,0,1,421,5,90,0,16,10,0,0,0,0,0,0,0,542,-0.7681057752617677,0.7267655541677728,-0.3705016905962259
717,34,25130.0,0,420.0,10,1,0,0,2,5,7,0,18,18,0,0,0,0,0,0,0,50,1.6167621159505885,-0.19293598559093042,-0.08140925585991395
718,42,35441.0,1,325.0,94,1,1,0,25,1,9,2,1,1,0,0,0,0,0,0,0,39,1.955650866870873,-0.1609479649502212,0.007781708836356545
719,53,71391.0,0,14.0,50,1,1,0,336,123,274,46,123,141,0,0,0,0,0,0,0,1043,-2.2068292267295955,1.0482910134456758,0.8089813067852147
720,51,49494.0,0,437.0,46,0,0,1,191,9,97,0,6,82,0,0,0,0,0,0,0,385,0.469682944381759,0.5491252419593957,-0.903943108240852
721,55,45889.0,1,439.0,42,0,0,0,31,0,6,0,1,8,0,0,0,0,0,0,0,46,1.5742832623416525,-0.9421480307117842,-0.07369329643118884
722,60,56628.0,3,418.0,30,0,1,0,479,5,82,7,17,171,1,0,0,0,0,0,0,761,-1.0006840231218879,0.2231343793210461,-0.2627822688655737
723,52,34026.0,3,533.0,11,1,1,0,18,6,15,12,8,17,0,0,0,0,0,0,0,76,1.0663485630774352,-0.24326898875525255,0.6272032627879139
724,56,40049.0,1,414.0,61,1,1,0,91,65,52,10,44,28,0,0,0,0,0,0,0,290,0.20648556044787458,0.022074884003963673,0.4119648846818769
725,30,34176.0,1,120.0,12,0,1,0,5,7,24,19,14,20,0,0,0,0,0,0,0,89,1.1255044076130305,0.561444050544996,0.4586689892613056
726,38,19419.0,2,219.0,76,1,1,0,2,14,28,16,3,7,0,0,0,0,0,0,0,70,1.7017198231684614,1.305488104650776,-0.09684117471736349
727,22,82504.0,0,657.0,2,1,0,0,362,50,431,134,35,54,0,0,0,0,0,0,0,1066,-1.4853967916131379,-1.5754764373041554,0.6919517450241428
728,47,55284.0,2,500.0,60,0,0,1,547,7,140,0,7,63,0,0,0,0,0,0,0,764,-1.3189232646926474,0.7278752379685349,-0.16906689370896547
729,58,49980.0,1,457.0,79,0,1,0,104,1,54,13,9,14,0,0,0,0,0,0,0,195,0.5580787838719515,-0.3716639862847351,-0.0033871186704982326
730,42,15072.0,1,430.0,96,1,1,0,8,2,15,0,10,18,0,0,0,0,0,0,0,53,0.9231733340322396,0.30259239833234924,0.7460839224554976
731,34,49166.0,0,644.0,17,0,1,0,224,2,25,7,0,110,0,0,0,0,0,0,0,368,0.40390954814046165,0.06340995817481175,-0.2399222771561977
732,34,65324.0,1,362.0,0,1,0,1,384,0,102,21,32,5,0,0,0,0,0,0,0,544,-0.9563360345822759,0.4449238103078905,-0.22900307890805724
733,64,30843.0,2,328.0,43,1,0,1,24,0,2,0,0,9,1,0,0,0,0,0,0,35,1.382011627981818,-0.826500933229371,0.5483898802231654
734,40,46374.0,1,577.0,1,1,0,1,408,0,21,0,0,17,0,1,0,1,0,0,1,446,0.16718612627232057,1.3730784018532833,-0.9917936218752479
735,33,38576.0,1,596.0,2,1,0,1,34,0,7,0,0,0,0,0,0,0,0,0,0,41,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
736,54,55357.0,0,337.0,66,1,1,0,374,64,116,84,25,64,0,0,0,0,0,0,0,727,-1.1156576236465188,0.7230155831141769,-0.43573425221003687
737,44,37758.0,0,167.0,49,1,1,0,27,2,10,0,0,1,0,0,0,0,0,0,0,40,1.955650866870873,-0.1609479649502212,0.007781708836356545
738,23,85710.0,0,638.0,5,1,0,0,600,20,350,29,30,33,0,0,1,0,0,0,0,1062,-2.8444047016925627,-0.8003175053123579,0.1600436542267356
739,58,23228.0,1,552.0,71,1,1,0,13,2,18,6,1,0,0,0,0,0,0,0,0,40,1.8024161986047205,0.010414672442321297,-0.2080058749562225
740,51,44602.0,1,249.0,35,1,0,1,167,2,89,0,0,34,0,0,0,0,0,0,0,292,0.8680626197789044,2.2131003413863675,0.3482005236063252
741,34,7500.0,2,415.0,94,1,1,0,0,2,3,4,1,5,0,0,0,0,0,0,0,15,1.7275179306078046,-1.1135106681043272,0.1420942873613902
742,40,38683.0,1,381.0,80,1,0,0,46,35,69,84,41,66,0,0,0,0,0,0,0,341,0.643902201938702,1.7417655233410656,0.8262377560821202
743,60,49514.0,1,169.0,61,0,0,0,88,39,78,58,13,93,0,0,0,0,0,0,0,369,0.6421707802409465,0.5117546845728785,-0.8638758311380167
744,57,57906.0,0,600.0,29,1,0,1,243,11,119,10,3,15,0,0,0,0,0,0,0,401,-0.4773788621907841,0.06482797813628864,0.2426393657799359
745,48,43456.0,2,34.0,0,0,0,1,275,11,68,25,7,7,0,0,0,0,0,0,0,393,-0.25579462101695816,0.4576717103549604,-0.2204958741039995
746,40,19485.0,1,104.0,80,0,0,1,6,0,4,0,0,0,0,0,0,0,0,0,0,10,1.9324251808549717,-0.7761679300650492,-0.1602226384246622
747,35,53172.0,1,454.0,54,1,1,0,121,62,90,68,20,125,0,0,0,0,0,0,0,486,-0.545728435098458,-0.49937839147492546,0.9215621894564499
748,41,30545.0,1,117.0,71,1,1,0,4,12,15,19,7,12,0,0,0,0,0,0,0,69,1.6167621159505885,-0.19293598559093042,-0.08140925585991395
749,29,70123.0,2,495.0,27,1,0,1,1308,0,396,23,0,0,0,1,0,0,1,0,0,1727,-1.0922592820454629,-0.956291955404996,0.2481362075499219
750,48,62450.0,2,633.0,61,0,1,0,515,47,267,62,66,38,0,1,0,0,0,0,0,995,-0.703870189252814,-0.5455323321241817,0.3413023770199887
751,25,21675.0,0,420.0,55,1,1,0,4,0,16,17,4,4,0,0,0,0,0,0,0,45,1.320352218639241,0.5242880388892134,-0.17831617998490892
752,45,42395.0,1,154.0,35,0,0,0,48,13,57,24,15,25,0,0,0,0,0,0,0,182,1.121993663481316,0.7466642717853701,0.452823407160045
753,45,61346.0,2,134.0,34,1,0,1,562,58,168,43,16,142,0,0,0,0,0,0,0,989,-2.127186297200587,-0.732068611085893,0.007732544932909718
754,25,42835.0,1,633.0,64,0,0,1,379,4,93,12,9,98,0,0,0,0,0,0,0,595,-0.43901024023763413,2.0902455910505346,1.5398171902343443
755,39,39922.0,1,194.0,30,1,1,0,29,12,59,19,1,36,0,0,0,0,0,0,0,156,1.476693694479381,0.2191478672213806,-0.4638607358516366
756,41,86424.0,1,383.0,12,0,0,1,387,68,569,89,45,68,0,0,0,0,0,0,0,1226,-3.3750344560650696,-0.9289270485725749,0.20650571911737314
757,48,17117.0,1,460.0,96,1,0,0,12,23,38,30,18,7,0,0,0,0,0,0,0,128,1.6657896646487673,1.1159950304653568,0.2396974460702632
758,28,24762.0,2,278.0,16,0,1,0,6,10,12,3,15,40,1,0,0,0,0,0,1,86,1.642563978632866,0.500775065350528,0.07169309880924478
759,36,35797.0,1,419.0,16,1,1,0,27,1,14,4,1,21,0,0,0,0,0,0,0,68,1.8024161986047205,0.010414672442321297,-0.2080058749562225
760,35,36627.0,1,620.0,78,0,1,0,9,1,5,0,0,1,0,0,0,0,0,0,0,16,1.5418638479536724,-1.3168613261375786,0.2686909064576988
761,31,51111.0,0,274.0,83,1,0,0,22,0,19,6,5,3,0,0,0,0,0,0,0,55,1.431108033296457,-0.39628664362418214,0.045187363236394676
762,55,86857.0,1,174.0,96,0,0,1,899,102,838,133,102,40,0,0,0,0,0,0,1,2114,-2.123675553068873,-0.9172888323262677,0.013578127034170395
763,38,82072.0,1,18.0,67,1,0,1,889,55,685,168,92,129,0,0,0,0,0,0,0,2018,-1.7636644996248778,-1.2787313458135416,-0.031456065573061624
764,33,46231.0,2,86.0,87,0,0,1,189,2,55,0,5,12,0,0,0,0,0,0,0,263,1.0335978239911232,1.6674535000295008,-0.4477325824103087
765,36,42243.0,1,266.0,34,1,1,0,48,0,2,0,0,5,0,0,0,0,0,0,0,55,1.6167621159505885,-0.19293598559093042,-0.08140925585991395
766,61,51195.0,0,285.0,46,1,1,0,230,14,156,82,24,58,0,0,0,0,0,0,0,564,0.06682483077732716,3.495425873547752,0.45085801904112643
767,43,68092.0,2,364.0,7,0,0,1,852,60,207,78,36,48,0,0,0,0,0,0,0,1281,-1.0969498610870638,-0.44682602070907973,0.6158192645831435
768,31,31814.0,1,500.0,73,1,1,0,35,3,20,4,1,20,1,0,0,0,0,0,0,83,1.9880702812588524,0.21376533047557322,-0.3346024940525312
769,58,51390.0,0,85.0,54,0,0,1,205,20,47,23,2,56,0,0,0,0,0,0,0,353,0.10268237743762693,1.4509258504877096,1.024461724580042
770,36,76630.0,1,528.0,93,1,1,0,255,31,446,40,56,175,0,0,0,0,0,0,0,1003,-2.9320074421932723,-1.498515954929597,1.014686784592993
771,42,26868.0,1,139.0,52,0,0,0,0,0,1,8,3,2,0,0,0,0,0,0,0,14,1.9324251808549717,-0.7761679300650492,-0.1602226384246622
772,39,48948.0,1,621.0,53,0,0,1,437,8,206,160,49,42,1,0,0,0,0,0,1,902,-1.5716892476111408,0.3539632901827872,0.09362526001830997
773,33,64090.0,2,10.0,8,1,1,0,316,58,161,76,51,135,0,0,0,0,0,0,1,797,-1.2525154385750439,-0.4144888755317056,0.02065745955482233
774,44,37087.0,0,362.0,50,1,0,1,194,55,134,15,0,3,0,0,0,0,0,0,0,401,-0.10607069688252033,0.47152929420279216,-0.010553872412681287
775,61,21846.0,3,580.0,38,0,1,0,7,17,18,6,10,26,0,0,0,0,0,0,0,84,1.5160657405143287,1.1021374466175242,0.029755444378945298
776,55,81320.0,2,200.0,61,1,1,0,183,33,493,59,103,57,0,0,0,0,0,0,0,928,-1.4029464044451825,-1.0342601593401768,-0.1328874001583947
777,52,54137.0,2,454.0,46,0,1,0,171,0,11,0,1,20,0,0,0,0,0,0,0,203,0.7629860341191189,-0.034321248245458166,-0.3057040444565503
778,36,66825.0,0,195.0,73,1,1,0,243,101,405,29,40,40,0,0,0,0,0,0,0,858,-1.0913247145801253,-1.2200032624720007,0.26888378224304277
779,41,57100.0,1,505.0,19,1,1,0,181,21,69,39,3,96,0,0,0,0,0,0,0,409,-0.3741063100881483,-1.151754368245536,0.11657267294921697
780,49,58917.0,2,659.0,10,1,1,0,151,7,89,0,7,28,0,0,0,0,0,0,0,282,0.26253459740948154,0.9605654575795022,0.7447627508145752
781,71,45684.0,0,513.0,37,0,1,0,5,1,5,10,0,7,0,0,0,0,0,0,0,28,1.9324251808549717,-0.7761679300650492,-0.1602226384246622
782,42,47889.0,1,564.0,94,1,1,0,29,0,29,0,5,4,0,0,0,0,0,0,0,67,1.2353945114213682,-0.9741360513524931,-0.16288426112745943
783,58,45921.0,1,326.0,23,1,0,1,102,9,49,24,3,12,0,0,0,0,0,0,0,199,0.34311209440382817,-1.0835054740190713,-0.03573843634460901
784,56,78420.0,1,157.0,75,0,0,1,604,28,674,91,28,28,0,0,0,0,0,0,0,1453,-2.414543934615711,-1.6106276270891486,1.1348886159014993
785,40,75114.0,1,322.0,40,1,1,0,571,12,523,63,60,24,0,0,0,0,0,0,0,1253,-1.7114263443840163,-1.5193886412154485,1.1284938281136974
786,28,52278.0,1,250.0,24,0,0,1,953,0,71,0,0,174,0,0,0,0,0,0,1,1198,-1.5364623755842137,3.0502524881041295,-0.2723493262008109
787,56,35641.0,0,508.0,11,1,0,1,63,3,67,8,9,28,0,0,0,0,0,0,1,178,1.1018747850394028,-0.002333227604748717,-0.21651307976028009
788,47,62820.0,0,350.0,51,1,1,0,398,61,265,138,61,53,0,0,0,0,0,0,0,976,-0.9345793021822586,-1.5765861211049177,0.4905169481368823
789,41,73113.0,0,207.0,86,1,0,1,741,19,154,50,9,28,0,0,0,0,0,0,0,1001,-0.9214130553873139,-1.3358649056851486,0.3238530519377383
790,37,42607.0,0,81.0,30,0,0,0,156,29,56,30,32,47,0,0,0,0,0,0,0,350,-0.3473698799405331,-0.7217546243710822,0.29042260231149614
791,53,74637.0,0,220.0,73,0,0,1,960,64,464,146,0,16,0,0,0,1,0,0,0,1650,-2.4862627831792445,-0.6343374046656232,0.07351431223326202
792,43,46015.0,1,209.0,25,1,0,1,38,0,2,0,0,6,1,0,0,0,1,0,0,46,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
793,28,39858.0,0,111.0,67,0,0,1,15,20,25,2,7,26,0,0,0,0,0,0,1,95,1.2485607582163127,-0.7334148359327243,-0.32954815732660325
794,48,34469.0,0,365.0,58,1,0,1,19,6,20,0,5,12,0,0,0,0,0,0,0,62,0.861441312830268,-0.5806117267945297,0.9295201885739659
795,51,24401.0,1,520.0,98,1,0,1,73,28,217,10,24,115,0,0,0,0,0,0,0,467,0.4929086303976601,1.164345207074224,-0.7359387609798337
796,20,74116.0,0,573.0,53,0,0,0,871,111,704,145,55,166,0,1,0,0,0,0,0,2052,-1.5921112312310282,-1.0523905961330544,-0.012136363163346976
797,60,74293.0,0,414.0,66,0,1,0,375,152,335,93,91,81,0,0,0,0,0,0,0,1127,-1.0553945560604312,-1.030510188286581,-0.0676548385445839
798,54,68397.0,0,185.0,6,1,0,1,760,80,466,17,13,80,0,0,0,0,0,0,0,1416,-1.796311439742495,-0.783819634211692,0.23378342064460397
799,32,79632.0,0,326.0,42,1,0,1,471,0,510,99,21,12,0,0,0,0,0,0,0,1113,-1.7260927319041452,-0.747035878734487,-0.4036442536456691
800,60,46107.0,1,224.0,78,0,1,0,31,9,27,16,9,33,0,0,0,0,0,0,0,125,0.6556683517342231,-1.5329598842179,0.38678032074994956
801,60,64950.0,0,407.0,29,0,0,1,819,0,72,12,0,63,0,1,0,0,0,0,0,966,-1.3480944030307844,1.5746607790618152,-2.062466375722875
802,59,25443.0,2,77.0,82,1,0,0,1,4,3,8,9,7,0,0,0,0,0,0,0,32,1.9455914276499164,-0.5354467146452806,-0.3268865346238063
803,45,32892.0,1,521.0,78,1,0,1,26,0,15,2,1,2,0,0,0,0,0,0,0,46,1.6491815303385684,0.18177730983486343,-0.423793458748801
804,66,71796.0,2,56.0,54,1,1,0,354,21,311,167,75,32,0,0,0,0,0,0,0,960,-0.7628845653125546,0.005030999369935443,-1.2246148946968938
805,28,67536.0,1,42.0,45,1,0,1,1253,0,447,23,71,35,0,0,0,1,0,0,0,1829,-1.8923631973724226,2.13548943379801,-1.532208917476712
806,35,55239.0,0,667.0,59,0,1,0,371,17,238,23,24,106,0,0,0,0,0,0,0,779,-1.8363867722702099,0.8399869101280864,-0.28926872501747175
807,36,60554.0,0,139.0,8,0,0,1,588,7,76,110,15,15,0,0,0,0,0,0,0,811,-1.279886298598965,0.7835907778786643,-1.0069376541558983
808,32,64831.0,0,181.0,51,0,0,0,480,86,249,75,86,144,0,0,0,0,0,0,0,1120,-0.03394415651832629,2.556506208510744,1.4721650456065276
809,21,56067.0,0,56.0,51,1,0,1,517,12,54,16,6,120,0,0,0,0,0,0,0,725,-0.9673300412685701,0.33413636767983573,-0.5844188970613404
810,38,82025.0,1,224.0,76,0,1,0,267,98,606,48,70,98,0,0,1,0,0,0,1,1187,-0.556249648610566,-1.5403252475191622,0.24901487414678627
811,25,14906.0,1,139.0,86,0,0,0,7,7,14,7,16,15,0,0,0,0,0,0,0,66,1.437656728385699,0.16343232731125104,0.37401002459529664
812,63,51563.0,1,686.0,60,1,0,1,1166,0,48,0,0,36,0,1,1,0,0,0,0,1250,-0.47818673530623673,0.1677133520664563,-0.7717160777411982
813,25,57937.0,1,554.0,56,1,0,0,261,42,144,55,48,133,0,0,0,0,0,0,0,683,-1.2138504342757959,-0.13741299609620106,0.5706707817635049
814,62,68274.0,0,38.0,83,0,1,0,135,25,51,23,25,46,0,0,0,0,0,0,0,305,-0.15562887648831047,-0.625133101751574,0.15476957272458802
815,43,39771.0,1,35.0,92,1,1,0,6,2,18,2,8,14,0,0,0,0,0,0,0,50,1.0497404287672365,-1.177486709385745,-0.03628764203115098
816,43,67893.0,0,248.0,31,0,0,0,711,28,142,49,18,47,0,0,0,0,0,0,0,995,0.23592486161175188,0.3697397805682113,-0.4226950473757177
817,44,27922.0,1,403.0,80,1,0,1,11,0,13,2,4,11,0,0,0,0,0,0,0,41,1.0497404287672365,-1.177486709385745,-0.03628764203115098
818,43,52190.0,1,350.0,39,1,0,1,42,0,17,0,0,18,1,0,0,0,0,0,0,77,1.0663485630774352,-0.24326898875525255,0.6272032627879139
819,39,44051.0,1,324.0,20,0,0,1,79,7,58,6,3,18,0,0,0,0,0,0,1,171,0.9363395808271842,0.5433136137521182,0.5794200262563535
820,62,42767.0,2,384.0,53,0,0,1,20,6,43,19,5,38,0,0,0,0,0,0,0,131,1.6224451001909526,-0.2482224340395905,-0.5976433881110803
821,52,46106.0,1,344.0,84,1,0,1,30,0,8,2,0,14,0,0,0,0,0,0,0,54,1.5576062714149936,-0.9976490248911788,0.0871250176666945
822,31,16927.0,0,397.0,50,1,0,1,20,2,23,3,1,4,0,0,0,0,0,0,0,53,1.5068720121422505,1.3426441163065588,0.540143994528851
823,28,53700.0,0,554.0,94,0,1,0,263,5,233,69,41,83,0,0,0,0,0,0,0,694,-1.0023944889393868,0.7596487128785095,0.5971765173363549
824,27,59041.0,0,636.0,25,1,1,0,69,2,15,2,2,6,0,0,0,0,0,0,0,96,1.0729661147831375,-0.5622667442709168,0.13171670522986784
825,32,54237.0,1,133.0,48,0,0,1,267,3,30,4,0,57,0,0,0,0,0,0,0,361,0.26821758164984605,0.9052790091308425,0.22852861856340867
826,35,70647.0,2,272.0,65,0,1,0,561,85,171,25,123,114,0,0,0,0,0,0,0,1079,-2.667009779945172,-0.6201714846570762,0.5645831599734533
827,37,52597.0,1,205.0,69,0,0,1,492,0,37,7,0,42,0,0,0,0,0,0,0,578,-0.7873589428548028,0.5927734741617475,-0.19478138390648247
828,39,41021.0,1,636.0,12,1,0,1,14,7,9,6,16,12,0,0,0,0,0,0,1,64,1.431108033296457,-0.39628664362418214,0.045187363236394676
829,35,40233.0,1,50.0,84,1,0,1,80,4,46,0,17,2,0,0,0,0,0,0,0,149,0.9271458524551051,0.7838202834411523,1.08980857640626
830,38,50183.0,2,52.0,47,1,1,0,97,12,84,13,10,15,0,0,0,0,0,0,0,231,0.43588814411754667,1.5382003195770786,1.6298868215274789
831,41,54753.0,2,516.0,87,1,1,0,197,107,227,7,59,131,0,0,0,0,0,0,0,728,-1.1480770380344985,0.34830228768838256,-0.09335004932114936
832,38,33471.0,2,49.0,47,1,1,0,43,2,27,0,9,12,0,0,0,0,0,0,0,93,1.301099051046206,0.3902959588831884,-0.0025958732951656327
833,38,34596.0,2,504.0,48,1,0,1,14,0,2,0,0,7,0,0,0,0,0,0,1,23,2.1180792635091032,-0.5728172720317974,-0.286819257520971
834,49,44010.0,1,575.0,46,1,1,0,186,36,234,86,72,48,0,0,0,0,0,0,0,662,-0.09336246913579335,3.158512226969945,-0.6009299478709217
835,41,40706.0,2,53.0,37,1,0,1,59,0,11,4,2,5,0,0,0,0,0,0,0,81,1.3111584902671618,0.7647947085782478,0.33207237016499713
836,57,15716.0,1,428.0,8,1,0,0,16,5,30,8,7,26,0,0,0,0,0,1,0,92,1.4867531337003377,0.59364661691644,-0.12919249239147423
837,47,59052.0,1,646.0,29,0,0,0,230,35,75,63,57,31,0,0,0,0,0,0,0,491,-0.38977612169007514,0.763026427753528,-0.612003764586322
838,52,80573.0,1,53.0,85,1,0,1,829,138,430,60,92,15,0,0,0,0,0,0,0,1564,-2.487904392380283,-0.9765397975592579,0.10916387951824302
839,45,83715.0,1,546.0,2,1,1,0,318,8,407,150,35,8,0,0,0,0,0,0,0,926,-2.9310728747279344,-1.7622272619966013,1.035434359286114
840,34,56962.0,2,4.0,60,1,0,1,292,3,77,10,3,26,0,0,0,0,0,0,0,411,0.14165048691484902,2.3853581168489364,1.0109001830500566
