,ID,User_Age,Income,Child_Count,Day_Cnt,Recency,Marital_Status_Joined,Education_Graduate,Education_Postgraduate,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
1105,880,54,22634.0,0,226.0,47,1,0,0,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0
1106,2320,62,47025.0,1,10.0,98,1,0,0,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0
1107,850,44,70566.0,0,330.0,4,0,1,0,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0
1108,4713,40,31605.0,1,150.0,15,1,0,1,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0
1109,675,49,52034.0,2,29.0,67,0,0,1,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0
1110,5025,60,48526.0,0,489.0,32,0,1,0,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0
1111,2308,31,46734.0,0,485.0,40,1,1,0,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0
1112,5995,41,39552.0,2,140.0,54,0,1,0,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1
1113,6749,54,86358.0,0,132.0,78,0,1,0,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0
1114,1010,30,46931.0,1,303.0,94,1,1,0,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0
1115,8977,43,16581.0,1,305.0,51,0,0,0,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0
1116,4756,31,63998.0,1,256.0,42,0,0,0,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1
1117,3412,31,67381.0,0,282.0,67,1,0,1,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0
1118,606,48,25930.0,0,529.0,87,0,1,0,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0
1119,5961,36,42693.0,1,290.0,29,1,1,0,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0
1120,2975,46,85606.0,1,266.0,89,1,1,0,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0
1121,2894,35,72903.0,1,584.0,74,0,1,0,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1
1122,7613,41,49669.0,2,408.0,97,1,0,0,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0
1123,10542,35,36778.0,1,187.0,63,1,0,1,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0
1124,8015,60,85696.0,1,588.0,88,0,0,1,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1
1125,10617,52,10979.0,2,558.0,34,0,0,1,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0
1126,11166,48,49678.0,2,690.0,81,1,1,0,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0
1127,849,37,56129.0,3,66.0,65,1,0,1,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0
1128,523,29,37155.0,0,533.0,51,1,1,0,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0
1129,4066,62,21282.0,0,191.0,76,0,0,0,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0
1130,8414,63,33419.0,1,530.0,76,0,0,1,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0
1131,819,47,63285.0,2,262.0,84,0,1,0,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0
1132,4961,36,21255.0,1,22.0,56,1,0,1,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0
1133,749,38,42162.0,1,594.0,31,1,1,0,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1
1134,5430,29,54450.0,0,243.0,0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0
1135,7755,40,57744.0,1,36.0,91,1,0,1,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0
1136,10525,46,26576.0,2,693.0,40,0,1,0,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1
1137,1453,52,57513.0,0,422.0,59,0,0,1,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0
1138,8310,25,68142.0,0,38.0,96,1,1,0,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0
1139,10710,53,7500.0,1,512.0,61,1,1,0,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0
1140,5031,61,83145.0,1,374.0,14,1,1,0,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1
1141,2613,25,54197.0,1,514.0,16,1,0,1,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0
1142,213,36,23091.0,1,49.0,98,0,0,1,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0
1143,967,52,46049.0,1,316.0,11,1,1,0,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1
1144,1077,69,56715.0,0,236.0,52,1,1,0,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0
1145,7959,40,79410.0,1,159.0,19,1,1,0,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0
1146,640,33,57304.0,1,222.0,61,1,1,0,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0
1147,4252,58,44375.0,2,653.0,73,1,1,0,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0
1148,8432,60,54450.0,1,229.0,0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0
1149,6218,28,59594.0,1,624.0,74,1,1,0,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0
1150,6905,71,80685.0,0,358.0,55,1,1,0,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0
1151,5922,50,40344.0,1,669.0,48,1,0,1,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0
1152,3598,35,62710.0,1,669.0,53,1,1,0,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0
1153,6116,40,48985.0,0,645.0,13,1,0,0,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0
1154,6263,54,35322.0,1,87.0,34,1,1,0,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0
1155,10486,51,77142.0,2,32.0,54,1,1,0,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0
1156,2410,38,81657.0,2,343.0,69,0,1,0,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0
1157,193,40,14421.0,0,571.0,81,1,0,0,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0
1158,3363,53,20130.0,0,31.0,99,1,0,0,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0
1159,8278,63,74214.0,1,475.0,3,1,0,1,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0
1160,10660,49,66726.0,1,98.0,61,1,0,1,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0
1161,8686,58,23724.0,2,653.0,65,1,0,0,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0
1162,1604,49,47353.0,1,617.0,93,1,0,1,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0
1163,5907,20,33444.0,0,676.0,24,1,0,1,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0
1164,10669,40,54386.0,1,259.0,8,1,1,0,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0
1165,2918,42,28510.0,1,402.0,72,0,1,0,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0
1166,5735,46,90638.0,1,359.0,29,0,0,1,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0
1167,359,46,48070.0,3,676.0,33,1,1,0,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0
1168,8387,66,43140.0,0,396.0,68,1,1,0,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0
1169,1829,45,54959.0,0,158.0,55,0,0,1,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1
1170,3839,18,15056.0,0,132.0,76,0,0,0,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0
1171,9392,40,26954.0,0,104.0,17,0,1,0,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
1172,2292,24,22327.0,0,672.0,94,0,1,0,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0
1173,10466,57,44393.0,2,168.0,86,1,1,0,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0
1174,9855,35,62000.0,1,537.0,25,0,0,1,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0
1175,4088,54,31497.0,1,228.0,22,1,0,1,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0
1176,5231,62,45894.0,2,603.0,15,1,0,0,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0
1177,590,33,78579.0,1,408.0,35,0,0,1,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1
1178,8732,33,67369.0,2,442.0,81,0,0,1,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1
1179,2315,23,58401.0,0,136.0,55,0,1,0,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0
1180,3515,64,62307.0,1,532.0,94,0,1,0,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0
1181,2245,57,43641.0,1,540.0,50,1,0,1,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0
1182,6283,53,63841.0,1,526.0,64,0,0,1,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
1183,2246,56,46891.0,2,422.0,91,1,0,0,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0
1184,6606,43,70091.0,1,52.0,11,1,0,1,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0
1185,5545,29,78075.0,1,331.0,72,1,0,1,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0
1186,7342,49,59184.0,2,311.0,6,0,0,0,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0
1187,837,62,54809.0,1,308.0,0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0
1188,9500,52,58113.0,1,570.0,66,1,1,0,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0
1189,3602,40,51412.0,2,122.0,42,1,0,1,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0
1190,234,44,15287.0,0,554.0,60,0,1,0,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1
1191,2995,45,66636.0,1,589.0,64,1,0,1,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0
1192,1118,54,50965.0,1,70.0,87,1,0,1,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0
1193,7789,62,84618.0,1,132.0,96,1,0,1,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0
1194,3068,45,18351.0,2,433.0,1,1,1,0,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0
1195,8955,46,40451.0,1,434.0,54,1,0,1,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0
1196,945,49,36317.0,1,301.0,53,1,1,0,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0
1197,5644,45,42213.0,1,455.0,96,1,1,0,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0
1198,7192,42,65748.0,0,85.0,58,1,1,0,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0
1199,2324,53,77044.0,1,658.0,12,1,1,0,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0
1200,697,37,74918.0,2,291.0,78,1,1,0,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0
1201,3439,55,56721.0,1,520.0,64,1,1,0,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0
1202,1506,56,42160.0,1,180.0,26,0,1,0,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1
1203,232,35,61559.0,1,627.0,8,0,1,0,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0
1204,8876,57,33629.0,0,316.0,49,1,0,1,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0
1205,4500,58,68682.0,1,494.0,56,1,0,1,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0
1206,9739,49,34377.0,0,219.0,55,0,1,0,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0
1207,10395,24,8940.0,0,243.0,25,0,0,0,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0
1208,1176,57,26228.0,2,133.0,50,1,1,0,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0
1209,1627,49,77297.0,1,403.0,84,0,0,0,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0
1210,938,57,40211.0,1,260.0,30,1,1,0,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0
1211,2740,59,33438.0,1,440.0,81,0,0,1,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0
1212,257,42,75032.0,1,245.0,74,1,0,1,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0
1213,4058,45,61284.0,0,474.0,76,0,0,1,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0
1214,7736,42,22518.0,2,606.0,36,1,1,0,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1
1215,8210,39,54730.0,2,366.0,64,1,0,1,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0
1216,833,49,38452.0,1,347.0,62,1,0,1,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0
1217,6230,51,44421.0,2,690.0,53,0,1,0,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0
1218,7325,23,38197.0,0,266.0,86,1,0,1,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0
1219,1307,51,41986.0,1,526.0,15,0,1,0,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0
1220,1502,28,28427.0,1,676.0,67,1,1,0,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0
1221,6211,41,37395.0,1,280.0,47,1,0,1,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0
1222,843,57,64722.0,0,519.0,47,1,1,0,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0
1223,4174,33,55249.0,2,334.0,81,1,0,1,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0
1224,9757,56,84906.0,2,280.0,98,1,1,0,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0
1225,6918,55,28691.0,1,427.0,56,1,1,0,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0
1226,286,59,44213.0,0,260.0,48,0,1,0,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0
1227,11086,28,25707.0,1,615.0,18,0,0,0,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0
1228,1921,39,59062.0,1,318.0,74,1,0,1,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0
1229,4138,59,76624.0,2,91.0,68,0,1,0,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0
1230,7718,43,66000.0,2,499.0,36,1,0,1,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0
1231,1291,28,27683.0,1,365.0,90,1,0,1,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0
1232,6862,36,1730.0,1,140.0,65,0,1,0,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0
1233,4136,31,7500.0,1,465.0,63,0,0,0,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0
1234,803,38,40521.0,1,58.0,82,1,1,0,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0
1235,4298,43,20427.0,1,34.0,63,1,0,1,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
1236,10833,58,65106.0,1,73.0,55,1,1,0,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0
1237,9606,42,69969.0,0,268.0,64,1,0,1,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1
1238,8534,25,67433.0,1,360.0,51,1,1,0,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0
1239,5153,62,77766.0,2,212.0,97,1,0,1,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1
1240,961,30,74716.0,1,162.0,92,1,1,0,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0
1241,5011,47,68118.0,3,269.0,51,0,1,0,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0
1242,6653,52,55158.0,1,36.0,72,1,0,1,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1
1243,9094,67,62972.0,0,70.0,39,1,0,0,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1
1244,810,36,74190.0,1,694.0,49,1,1,0,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0
1245,5493,43,39356.0,0,42.0,21,1,1,0,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0
1246,2147,22,76653.0,1,573.0,91,1,1,0,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0
1247,5107,46,35860.0,2,450.0,37,0,0,1,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0
1248,3979,41,90687.0,1,97.0,98,0,0,1,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1
1249,6049,39,73450.0,1,36.0,85,1,0,1,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0
1250,8147,49,31454.0,0,306.0,40,1,1,0,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0
1251,1857,62,47139.0,2,348.0,2,0,1,0,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1
1252,3910,47,83829.0,1,492.0,78,0,1,0,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1
1253,5207,42,53378.0,1,290.0,41,1,0,1,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1
1254,11114,51,19656.0,1,254.0,94,1,1,0,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0
1255,5429,44,45579.0,2,699.0,10,1,0,1,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0
1256,9400,59,85485.0,1,695.0,73,0,0,0,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0
1257,1740,39,55956.0,1,48.0,22,1,1,0,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0
1258,7488,38,64191.0,2,102.0,30,0,0,1,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0
1259,195,45,38808.0,0,317.0,21,0,1,0,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1
1260,635,41,57183.0,2,41.0,51,1,0,1,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0
1261,7527,31,23748.0,0,403.0,97,0,0,1,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0
1262,10319,32,66303.0,0,206.0,56,1,1,0,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0
1263,2296,54,37368.0,2,358.0,4,1,0,1,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0
1264,10637,62,40800.0,2,115.0,77,1,1,0,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0
1265,2931,39,71847.0,0,264.0,95,0,1,0,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0
1266,907,51,46149.0,2,643.0,36,1,1,0,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0
1267,3698,44,78687.0,1,506.0,13,1,1,0,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1
1268,9516,66,49118.0,1,313.0,90,0,0,0,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1
1269,679,56,37633.0,0,8.0,49,1,0,1,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0
1270,7384,70,39767.0,0,83.0,18,1,0,1,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0
1271,5043,51,26997.0,1,523.0,89,1,0,0,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0
1272,5267,42,33986.0,1,672.0,43,0,1,0,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0
1273,339,48,57091.0,2,467.0,82,1,0,1,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1
1274,2516,46,46831.0,1,585.0,84,1,0,0,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0
1275,9010,43,83151.0,1,488.0,80,1,0,1,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1
1276,378,39,52531.0,1,195.0,68,1,1,0,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0
1277,4808,50,15759.0,3,544.0,12,1,1,0,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0
1278,5068,36,22804.0,0,646.0,75,0,1,0,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0
1279,7628,39,43050.0,1,212.0,10,1,0,0,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0
1280,7128,31,42997.0,0,689.0,91,0,0,1,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0
1281,2811,43,48918.0,0,680.0,21,0,0,1,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0
1282,3551,57,60033.0,2,647.0,28,1,0,1,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0
1283,1663,63,34043.0,0,343.0,97,1,0,1,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0
1284,5543,63,57811.0,0,601.0,49,1,1,0,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0
1285,1577,44,78569.0,1,472.0,14,1,1,0,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1
1286,10641,42,7500.0,1,583.0,5,0,1,0,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0
1287,5336,45,157733.0,2,386.0,37,1,0,1,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0
1288,6024,42,94384.0,0,504.0,62,1,1,0,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1
1289,1878,43,23148.0,0,546.0,83,1,0,0,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0
1290,3099,58,44267.0,0,297.0,48,0,1,0,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0
1291,6055,43,71626.0,1,333.0,94,1,1,0,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0
1292,5841,41,60894.0,1,103.0,61,1,1,0,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0
1293,3972,37,50200.0,2,204.0,70,1,1,0,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0
1294,4394,51,81051.0,2,78.0,43,1,0,1,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0
1295,5758,60,65169.0,1,92.0,23,1,1,0,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1
1296,6658,36,59868.0,1,247.0,37,1,1,0,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0
1297,4603,48,65695.0,1,370.0,50,1,0,1,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0
1298,8427,68,64857.0,0,130.0,78,0,0,1,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0
1299,10260,36,45143.0,2,549.0,74,1,0,1,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0
1300,7143,43,74805.0,1,390.0,14,1,0,0,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0
1301,8789,61,59060.0,0,482.0,77,1,0,0,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0
1302,6197,29,27238.0,0,131.0,39,0,0,1,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0
1303,4554,44,47009.0,2,489.0,89,1,1,0,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0
1304,4937,35,46094.0,0,605.0,62,1,0,0,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0
1305,1920,48,40321.0,1,366.0,59,1,1,0,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0
1306,8749,38,37235.0,2,452.0,68,1,1,0,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0
1307,1650,49,81843.0,0,37.0,13,1,0,1,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0
1308,10377,32,46692.0,0,166.0,37,1,0,1,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0
1309,9206,42,77382.0,1,342.0,36,1,1,0,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0
1310,10971,54,37774.0,1,149.0,28,0,1,0,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1
1311,6398,58,18393.0,0,583.0,2,1,0,0,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0
1312,9212,49,72828.0,1,307.0,17,1,0,1,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0
1313,7937,59,24711.0,1,235.0,86,1,1,0,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0
1314,839,25,45503.0,1,169.0,54,1,0,1,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0
1315,4246,52,6560.0,2,435.0,2,0,0,1,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0
1316,158,49,71604.0,1,271.0,3,1,0,1,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1
1317,4832,41,27244.0,2,19.0,84,1,1,0,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0
1318,5621,42,48752.0,2,335.0,8,1,1,0,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1
1319,1945,30,71434.0,1,148.0,4,1,1,0,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0
1320,5147,54,90842.0,0,433.0,57,0,1,0,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0
1321,2535,56,88097.0,1,388.0,24,1,0,1,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1
1322,11039,46,51948.0,1,173.0,51,1,1,0,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0
1323,9495,37,71853.0,2,664.0,29,1,1,0,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0
